1596308140429838_1596344183759567,Anwaar Iyad. اقراي وانصحي  بعرفش عشو,-1
1596308140429838_1596841003709885,Asel Slah حيرونا ههههه 😂😂,-1
1596308140429838_1596342080426444,Enas Jrarah نسكر مع بعض قال ههههههههههههههه رايقة عالاخر الاخت,-1
1596408487086470_1596416837085635,Ghaida Najem Lama Qutit لازم اجيبكن 😂😂😂,-1
1596308140429838_1596325293761456,Hadoosh Madridista ماء الذهب ههههههههههههههههههههههههههههههههه صار زلزال بالحارة قد ما ضحكت,-1
1596308140429838_1596437050416947,Haneen Ammar😂😂كتلتني,-1
1596308140429838_1596802483713737,Hiba Ramadan التعليقات😂😂😂,-1
1596308140429838_1596888270371825,Kareem Kalbouneh لو تزوجت وكتشفت انو مرتك بتسكر شو بتعمل,-1
1596308140429838_1596366793757306,Laith Al Jamal نصيحة خفف ادمانك عالبدري,-1
1596144183779567_1596240197103299,Lama Basalat قال اشي كبير انه يروحو ع للجامعة بدون ميكب😂😂💔,-1
1596308140429838_1596370290423623,Lama Talalwe 😂😂😂😂😂😂😂😂😂😂,-1
1596144183779567_1596370033756982,Layali Abu Hanya Sara Dwaik Atheer Basem Enas Sweedan متلي انا وساره ما منحط اشي اغلب المرات اه عادي منطلع بدون ميكب 😌😌,-1
1596308140429838_1596442487083070,Lujain Saidi حشيش 😂😂😂,-1
1596116870448965_1596287543765231,Mays Saabneh 😂😂😂😂,-1
1596126553781330_1596148717112447,Never never never,-1
1596308140429838_1596337153760270,Nimer M Qandilخليها تكمل معروفها ويعزمونا عسهره,-1
1596308140429838_1596427140417938,Qosai Meri بتعرفها شي,-1
1596308140429838_1596368607090458,Raheeq Hajee Rania Daghlas حكت بمزح والله جاي تتهبل هون 😂😂😂,-1
1596116870448965_1596137020446950,Raheeq آحسنن من تمدش آيدكك تمدش آيدكك ولآآ بتهيآلي؟😂,-1
1596308140429838_1596343053759680,Reem 😂😂😂😂😂😂😂😂,-1
1596126553781330_1596134280447224,Sà Mah 😶🙄😂,-1
1596164447110874_1596491533744832,Salsabeel Aboalsoud يلااااااا 😥😥😥😥,-1
1596164447110874_1596186377108681,Sanaa A Saleh يلا اغزميني😌😌,-1
1596164447110874_1596209160439736,Sondos Odaily okkkk bb 🐸🐸,-1
1596887753705210_1596890233704962,Tasneem Aghbar ol2fe 😂😂😂😂,-1
1596308140429838_1596316907095628,WTF !! 😂😂,-1
1596408487086470_1596670150393637,Yala Massoud شو يا ام التضحيات جاوبي,-1
1596308140429838_1596856350375017,والله_معك حق ﻻ ﻻقيين وظائف بشهاداتنا وﻻ قادرين نشتغل ونتحمل بهادل بعين_الله أخوي هيك كل الشباب,-1
1596126553781330_1596151450445507,أكيد لأ🌚 😂😂شو يعني تضحية,-1
1596308140429838_1596315677095751,أين النصيحه  أنا لا أراها,-1
1596308140429838_1596330737094245,ااخ اسمعي تا احكيلك السكر حرااام هاد اشي لا شك فيه ومنو علي انا الي ما بحلل ولا بحرم ما بدك اياه لانو ازا سكر بزني وبكفر ورح تتالمي كتير فالافلام الهنديه الي اخرها بينتصر الحق كلها كزب بكزب هيك شغلات ما الك الا الفراق والبعد احسن,-1
1596126553781330_1596162217111097,ااكيد بوافق شو يعني حماتي رح تكون مثل امي ورح كون معو ع الحلوة وع المرة ليش الحب مش تضحية 😏😏,-1
1596342497093069_1596351960425456,ابني  جوالي الغالي 💔🐸,-1
1596778420382810_1596812653712720,اتجوز ع 30,-1
1596164447110874_1596165493777436,اجاكم دون منشن  و مش عازم حدا,-1
1596308140429838_1596318280428824,احا,-1
1596308140429838_1596316960428956,احا مبردني  😂😂😂😂😂  سقعه ع الاخر انتي,-1
1596308140429838_1596309223763063,احا مسكعك😂💔,-1
1596144183779567_1596158783778107,احااااا في شباب بحطو مكياج ؟؟؟؟ بتمزحو طبعا 🙄😲,-1
1596328670427785_1596329837094335,اخر موديل,-1
1596342497093069_1596396520421000,اخوي الصغير مش راضي ينام بدو يكمل الفلم,-1
1596408487086470_1596420770418575,اذا بستاهل بعطيه قلبي كمان مش بس كليتي  اذا ما بستاهل يموت احسن 🐸💔 اورثه ، معني عارفة حظي رح اوخد واحد مفلس فقري عليه ديون واقضيها اسدهم  🌚💔,-1
1596408487086470_1596423047085014,اذا بستاهل ليش لأ بس اليوم ما حد بستاهل ورح ينسا كلشي منيح!,-1
1596126553781330_1596253753768610,اذا عندو اخوة شباب لا ... لانو مش منطق تضل مكمكمة 24 ساعه وبتوخذش راحتها بس اذا هو وانا وحماتي وحماي واخوات بنات بوافق,-1
1596126553781330_1596341320426520,ازا امه وابوه لحالهم بس اه عادي حتى لو كل العمر,-1
1596408487086470_1596453270415325,ازا بدفع حقها بوافق ههههه,-1
1596408487086470_1596439010416751,ازا بستااهل ااه ليش لااء😌😄,-1
1596308140429838_1596751773718808,اسكري وحششي معو,-1
1596408487086470_1596847737042545,اصلا ما بصير غسل لانه كليه وحدة بتكفي واذا الكليه فيها اشي مستحيل ياخدو,-1
1596144183779567_1596157310444921,اصلن فش عنا بنات بحطو مكياج قليل جدا والي بحطو بكون ناعم وخفيف 🐸,-1
1596308140429838_1596310990429553,اضحك ولا ابين اسناني 😒,-1
1596126553781330_1596817613712224,اعوذ بالله بعشش عند اهلو!,-1
1596126553781330_1596443313749654,افضل انواع المكياج الامريكي الاصلي والتوصيل مجانا,-1
1596778420382810_1596884213705564,البنت يا عمي يا حبايبي بس المصاري  معك ليرات بتقبل فيك معكيش الله_معك,-1
1596126553781330_1596274920433160,الحب ما بطعمي خبز 😉 بدك تحب كون قدها ،، الحب مو بس كلمة بحبك في اشياء كتير اهم زي انه تقدر تسعدها و توفرلها كل شي بدها اياه ،، صح انه لازم تعتبر امه امها و تحبها و تحترمها بس مو لدرجة تعيش عندها و ما دام فترة مؤقته يصبر ع حاله لحد ما يكون حاله بشكل تام بعدها يتقدم ل بنت الناس 😉 و ما اظن في شب بستاهل تضحي عشانه هيك تضحية لو كنتي بتحبيه و موضوع فتره مؤقته هاد ضحك ع اللحى لانه بعد الزواج كل حساباته بتختلف و مصروفه رح يزيد يعني ما رح يقدر يكوّن بيت لحاله و لو انه لو حد طلب اختك و كان بحبها بس بده يعيشها عند امه ما اظن رح تقبل رح تحكي بدي اضمن مستقبلها و بدي تكون ع راحتها 😇,-1
1596887753705210_1596893837037935,السؤال هو انت بتحبها ولا أعمى بيلف لمكرسح,-1
1596778420382810_1596782273715758,الشب الى قعد ساعة وهو يفضفض ويحكي كيف اهل البنت بطلبو اشياء كثير ، برضو بس يحي عريس لاخته او لبنته بطلب نفسهم وبخرب بيت اي عريس ، يعني كل الناس بدهم كلشي لبنته والحق مش عليهم  ما علينا فش حوليك شغل ب١٥٠٠ لبنت 🐸🐸🐸,-1
1596308140429838_1596333267093992,القصة بضحك وبتحزن بنفس الوقت,-1
1596328670427785_1596341747093144,الك خال اهبل,-1
1596144183779567_1596183797108939,الكل صار عادي😂 لا انا مش عادي☻😂✌,-1
1596308140429838_1596350497092269,الله لا يجبرررك  😂😂,-1
1596308140429838_1596310343762951,الله يستر عليكي عمتو,-1
1596308140429838_1596339153760070,الله_يعوضك يا_رب وتشوفي خير على وجه ابنك تبا لهيك زلام,-1
1596308140429838_1596851560375496,الله يوخدك انتي واياه,-1
1596144183779567_1596156927111626,اللي بحلق وجهه بصير بشع ؟😅,-1
1596342497093069_1596381647089154,اللي راح يضيع  مستقبلي ويخليني اجيب في التوجيهي 70 بدل 90 كتابي الدين ❤💔,-1
1596408487086470_1596414477085871,المشكلة إنتو أكّالين نكّارين !  يعني بكفي كذبكم ! يمّا شو بتكذبوا وبنخاف من خباياكم !  بس بالنسبة الي آه ومع كامل أسفي  ما بحدد الكلام بس زوجي المستقبلي بحب أساعد عادي دون مقابل ولو ع حساب صحتي🙂,-1
1596778420382810_1596789587048360,الي  معوش  بلزموش,-1
1596308140429838_1596330273760958,الي كاتبها معلم ههههههه,-1
1596778420382810_1596784820382170,الي م معو م بيلزم يتزووجج  اسس حالك بعديها تزوججج  الدنيا مش هاربةة 😂😂😂😂,-1
1596126553781330_1596128903781095,الي ما ب ترضى  قبل ما ينتهي موسم الزيتون تجيب تنكة كبير و مي وملح و تخلل حالها 😂,-1
1596408487086470_1596418623752123,الي متزوجه وعلاقتها مع زوجها منيحة بتعطيه عمرها  . والي علاقتها مو منيحه بتقول فششششر  تحيه لام كشه,-1
1596778420382810_1596780940382558,الي معوش بلزموش,-1
1596442873749698_1596446973749288,امتحانات 😭😭😭😭,-1
1596308140429838_1596314773762508,انا بدي انصح الصبايا ميتزوجوش,-1
1596877730372879_1596882387039080,انا بصراحة الفصحى بتمغصني 😂 يعمي واضحة بدك تتجوز كمان مرة,-1
1596408487086470_1596753263718659,انا بوافق لاني غبيه,-1
1596408487086470_1596714913722494,انا لا ما بعطيه 🙄 يعني هو يطيب وانا أصير اغسل كلى و اتعب 😬 وبعدين لا سمح الله يفكر هيك ولا هيك .. لا خليه مريض أحسن 😂😂 بعدين هدول ما بستاهلو المنيح لهالدرجة,-1
1596126553781330_1596143357112983,انا ما بحب حدا ولا بدي احب حدا ولا بدي حدا يحبني  انا بدي ازبط بكرا بالامتحان وبس 📚💜,-1
1596144183779567_1596149827112336,انا متاكد كل بنات علقوا بحطوا مكياج وحكوا ما منحط وانا منهم كماااان هههه,-1
1596144183779567_1596148183779167,انا نفسي اعرف منين بلاقو وقت وطولة بال للمكياج 😂  وانو عنجد هدول الي بحطو بشكل مبالغ فيه كيف بشوفو الاشي حلو !!,-1
1596767033717282_1596769300383722,انتحر,-1
1596372243756761_1596576217069697,انتو شاطرين بس بالحكي الغربي بدها رجال حبيبي مفكرين الي بسافر برى بصير يسفة مصاري المصاري بدها تعب والغربي صعبي يا أكابر والي ما في خير فبلادو بدو يطلع في خير فبلاد برى اكيد لا,-1
1596308140429838_1596366713757314,انتي جاي تحكي مشكلتك ولا تتخوتي 😠😠,-1
1596308140429838_1596336890426963,انتي هندسه,-1
1596328670427785_1596348497092469,انداري,-1
1596308140429838_1596417177085601,انسي طريقة الكتاب والحبكة شدتني اقرا المنشور يا نغشة 😶😶,-1
1596144183779567_1596187060441946,اه بطلع يا ما عمالتها Dado Mohammad ههههه صاحية حاطة الشال وطالعة😂😂😂,-1
1596126553781330_1596268700433782,اه بقبل ليش لاء سو بدي فيه قصر لحالي مع شخص مستحيل اطيقو ...,-1
1596144183779567_1596165297110789,اه عادي  بس الاشي الزنخ لما اضل اغلب الايام والاسابيع والاشهر وفجأة يجي ع بالي واحط ، يأتي الغزل من حيث لا ادري  Laila M Radwan صح يما ؟,-1
1596126553781330_1596213207105998,اه عادي بقبل وين المشكلة😌 المهم أضل معو🙊,-1
1596144183779567_1596186030442049,اه مرات مابصير معنا وقت ف منطلع مندون شي ع وجه ويادوب شالة تكون زابطة *_* عادي جدا *_*!,-1
1596308140429838_1596313213762664,اه يا قلبي ضحكتوني اتخيلت الموضوع,-1
1596767033717282_1596820587045260,اول اشي بحمل المسؤلية نقابة العمال الحد الادنى الاجور العمال 1459 لمين في 48 الحد الادنى5000 شيكل,-1
1596126553781330_1596196243774361,اي هو ضل حدا يعيش مع حماتو وامو هالايام ؟  لا 😌,-1
1596144183779567_1596150093778976,ايش هاي خطوط الكونتور ؟! 🤔 اخدت اشي زي هيك بالمساحة 🙄,-1
1596144183779567_1596251570435495,باحلاااامك 😂😂😂,-1
1596442873749698_1596445633749422,بالدوام 💔,-1
1596308140429838_1596339100426742,بالك هي لسا بتسكر رامي ضميدي ع حسب خبرتك بالسكر ولا تركتو لما طلقها جوزها,-1
1596778420382810_1596805127046806,بالله الي وضعه اقل من صفر لايش يتجوز متلا؟ ماشي تنازلت مرته عن المهر الي صرعتوا الدنيا فيه ... شو بالنسبة بدها مكان تسكن فيه وبدها اكل تاكله اذا هو يا دوب يطعمي حاله والا تتزوج اهله يصرفوا عليها متلا؟!! صرعتوا روسنا بقصة المهر والي بده يهاجر ويتجوز وحدة تعطيه الجنسية وتصرف عليه الله يسهل امره .... بدل ما تشغلوا عقولكم بتفاهات شغلوها ولاقوا حلول فعليا للبطالة وبعدها فكروا بالجيزة,-1
1596126553781330_1596127897114529,بالواقع لا ما برضى ولو بغرفة حلو الاستقرار,-1
1596408487086470_1596428557084463,بتبرع بس بشرط اذا اجوز علي يشنق حالو طبعا هاد بالاتفاقية إلى رح تصير 😤😤😤,-1
1596308140429838_1596473063746679,بتخففي دم يعني؟,-1
1596144183779567_1596814517045867,بتصير كل ما تمشي خطوة تلاقي جعفر جعفر جعفر... وهات خلص,-1
1596408487086470_1596437240416928,بتفرق حسب الزوج...,-1
1596328670427785_1596329217094397,بتقلّد جوني سينس,-1
1596213277105991_1596237100436942,بجوز,-1
1596442873749698_1596445853749400,بدرس😭,-1
1596408487086470_1596410263752959,بس اخطب بقرر .. مبدئيا اذا هو بستاهل ليش لا الحب تضحيه وهكزا,-1
1596308140429838_1596319877095331,بس الكااس 😂😂😂😂😂😂😂 هبل يهبل امك على هالموضوووع,-1
1596144183779567_1596193640441288,بس اي لاينر ولبس او حومرة✌🐸,-1
1596408487086470_1596456757081643,بس روح ع الواقع احتمال تشيلوا الكليه الثانيه لجوزها مشان تخلص منه هالفقير 😂😂,-1
1596778420382810_1596785990382053,بس سؤال لكل وحدة بتعلق  لما حدا يجي يطلبك بترضي باشي قليل في سبيل انو تعيشي حياة كريمة وما تكونوا مديونين  ولا اهم اشي صحباتك يحكين والله عرسها باغلى قاعة واحسن فستان وما بعرف شو  وهو الله لا يردوا يدبر حالو وبتصير تشكي بعدها  بدل ما تدفعوهن على شغلات فاضية استفيدو منهم.,-1
1596126553781330_1596210937106225,بسلم عليكم الحج وبحكيلكم عمامي الاربعه تزوجو بغرفه وكلهن حبلن وخلفن ولا واحد سمع صوت الثاني مش ضروري لما تنامي بحضنو للحصان الي عندك شباب الحاره كلها تسهر ع صوتك انتي وياه واضحه ولا ابروزها 😌😌😌,-1
1596126553781330_1596157340444918,بصبر عليه ليبني اما انو اعيش مع اهلو لا طبعا  لانو بدي اخود راحتي ببيتي 🤚🏾🤚🏾,-1
1596126553781330_1596147007112618,بصراحه لا .. المفروض يكون حالو بدل ما يقضيها طشات وأبصر شو خلي يكون عنده حس بالمسؤولية 🤓👍,-1
1596408487086470_1596428897084429,بصراحه لع  وقتنا هاد بطل حد يعطي حد  وخصوصا زوج نسبه طلاق مرتفعه كثير ف مش مضمون زوج  وصارت وحده تبرعت لخطيبها هيه يلي تعبت وتركها واخد غيرها,-1
1596164447110874_1596813573712628,بعزم حالي من حالي💔,-1
1596408487086470_1596420130418639,بعطيها روحي  بدون تفكير هههه بعد ما تطيب بجوز عليها هههههههه,-1
1596408487086470_1596454237081895,بعيد الشر عن قلبو بتبرعلو بقلبي مش بس كليتي,-1
1596778420382810_1596831203710865,بغض النظر عن غلاء المهور والقصص هاي ، الشب يلي وضعو تحت الصفر والي راتبو ١٥٠٠ وما عندو بيت ولا وراه ولا قدامو ليه يتجوز ؟!! يعني بكرا بجيه ولاد وبدو يفتح بيت ومسؤولية ومصاريف انا بشوف ناس متل هيك بيجو عاامشفى متجوزين جديد وما معهم بتعرف شو يعني ما معهم ، ما معهم يروحو عاادكتور يراقبو الحمل ولا يعملو صورة اعضاء للبيبي ولا الست تقدر تعالج حالها اثناء الحمل وهاد بفوتها بمشاكل اثناء الولادة غير انهم بيجو وحاسبينا بالشيكل والاشي جد صعب ، ليه يحطو حالهم بهيك مواقف مش حرام تجيبو جيل موكل هوى بهاي الدنيا من اول ما ينولد ما معك ما بلزمك ازا مش مشان بنت الناس يلي بدك تجيبها مشان ولادك يلي حيصيرو يدعو عحالهم لانهم اجو عهيك دنيا,-1
1596144183779567_1596205760440076,بقوم من النووم ودووز ع جامعه بدون حلفان يمين بشوفش شكلي بالمرايه  . .  بالنسبه للبنات بدها 90 الف سنه هجريه ع لمرايه مبدايا هاد وبدها لسا تشاور هاظ وهظاك وهظاك وهظاك كييف شكلي هاد لسا اذا ما قالت اااففف فش اشي البسو اليوم والخزانه بتكون فل الفل وبتوزع ع اليابان وصومال وكردستان والسودان وبعدها بتقعد لسا نص ساعه بعدها بتطلع ومش معجبها كمان معصبه بتكون 😅😂 ! #زيييحح تشبيه بليغ خهههههه,-1
1596144183779567_1596184647108854,بكل الايام بحطش ، وخليني اكون صادقة ما عندي لا بودرة ولا ايلاينر ولا ايشدو ولا لينسز ولا بعرف كيف بنحط الكونتور ، الكحلة يلا يلا الواحد يحطها ✋ الجمال الرباني احلى والبنت اللي بتحطش ميك اب عندها ثقة كبيرة بنفسها,-1
1596778420382810_1596783160382336,بلا زواج بلا هبل هينا شو ناقصنا بنتعب عحالنا بندرس بنشتغل بنجمع مصاري بنروح عالبلاد برا نشم الهوا لشو نربط حالنا من هلاء بعيله وولاد ووووو وووو بلاها احسن مدام الوضع مش منيح  الرسول ص قال من استطاع الباءة منكم فليتزوج او ليصوم بما معناه للحديث يعني وضعك زفت مش قادر تفتح بيت مش ضروري تتجوز صوم لا ربنا يفرجها,-1
1596767033717282_1596864950374157,بلاد فاررطه,-1
1596126553781330_1596148447112474,بنفس البيت صعبة بس فوقها او جنبها عادي لو غرفة  فشي حدا بيجي بتمو معلقة دهب  والفكرة مشقصة انو حماية وكنة  القصة انو الوحدة عروس ودتوخد راحتها مش تكون تحسب الف حساب ان طلع نفسها ولا لمن دتلبس ووو الخ بس هاي هي,-1
1596328670427785_1596329207094398,بياخدو كيماوي,-1
1596778420382810_1596807277046591,تتجوزوش ، اتجوزو وحطو عاهات على عاهات فوق بعض و ارمو بالشوارع فش مصاري تصرف ع عيلتك ... خليك سنجل اخفلك و انضفلك ✋😌,-1
1596308140429838_1596586780401974,تسكر يحمددد,-1
1596308140429838_1596315763762409,تعال نسكر معها شكلها بتحب الزواكي 😂😂Mhmoud A Alwazani,-1
1596164447110874_1596365923757393,تعال يا هامل Sameh Dweekat,-1
1596116870448965_1596117403782245,تعيدهاش 🐸,-1
1596144183779567_1596385357088783,تمني اخشها بفرشها ربك 😂,-1
1596308140429838_1596370560423596,جاسر محمد جاسر محمد  القاق شوفها خلينا نسحبلنا كاسين معها,-1
1596308140429838_1596369530423699,حاسك بتمزحي ؟؟,-1
1596854720375180_1596868403707145,حاليا بس هاي الصورة بتعبر عني  😠😠😠,-1
1596887753705210_1596890623704923,حب الكتروني ومن اولها هربتت 😂😂,-1
1596126553781330_1596247693769216,حج خذها كلمة مش كلام وخليها حلقة بذانك ان ما كان عندك بيت وما كان معك مصاري تعمي عنين البنت واهلها ... اكتب ع حالك ميت وع الدنيا السلام 🐸🐸🐸,-1
1596408487086470_1596749287052390,حسب,-1
1596126553781330_1596163603777625,حسب أمه وعقليتها :p  مثلا شخصيا بعد عمر طويل حكون متخصصة جراحة  بإذنه تعالى  وحشتغل :/  يعني مش حجي اتحمل حدا يتأمر علي وانا اصلا ي دوب بتحمل اهلي :p  زاتس ات,-1
1596126553781330_1596367457090573,حسب امو المصونه 😂😂😂,-1
1596126553781330_1596143900446262,حسب ما قرأت من تعليقات تبين انه الشب لازم ينكسر ضهره لحتى يقدر يأسس حياته ولازم يتعاقب على انه اتزوج ولما ما يقدر بتزوج بحكو كذاب هاد حال مجتمعنا عشان هيك خليهن ببيوتهن احسن وكل واحدبدار اهله وبس يعنسن بدي اشوف وين السنه والدين .ولا بس احنا بنوخد من الدين الفكره دق الباب بس طريقة التنفيذ بشوالات مصاري يا مسلمين .,-1
1596144183779567_1596151320445520,حسبي الله من وين بجبن الوقت للمكياج :  انا حاليا مش لاقية وقت امشط شعري,-1
1596308140429838_1596309630429689,حسبي الله😂,-1
1596126553781330_1596132220447430,حسستوني امه غول 👿 .. عفگرة عادي جداً هالشي .. م بعرف عن اي حدا بس انا بحكي عن نفسي عآدي م عندي مشگلة انه امي بالنهاية  وازا انا بحبه المفروض احب امه عمحبته 😕,-1
1596308140429838_1596319540428698,حلوه هاي يسكر قدام عيني 😂😂 ما يغور بداهيه اللي تاخده,-1
1596308140429838_1596385633755422,خفيفة دم 😂😂😂😂,-1
1596442873749698_1596445603749425,خليك مش عارف تنام ما رح نحكي 😂😂😂😂,-1
1596778420382810_1596788470381805,رد عالمنشور القبل انداري فعلان في تعليق متل الزفت ولزباله,-1
1596308140429838_1596318930428759,زنخه,-1
1596342497093069_1596345523759433,زهرة نيسان😂😂😂طنجرتييي,-1
1596126553781330_1596140993779886,زواج تقليدي لا اذا بدي الشب اه بسكن وين ما كان,-1
1596372243756761_1596373570423295,زي اللي بقولك الفلوس وسخ ايدين طيب امسكها الاول و بعدين احكم  _  انا غاوي رمرمة محدش دخله يا عمي :/,-1
1596408487086470_1596447593749226,زي تعليق سلمى  Salma Breik 👌😂,-1
1596126553781330_1596350857092233,سؤااال؟؟  .. الا ما بقدر يأمن بيت قبل الزواج كيف رح يأمن بيت بعد الزواج وبعد ما يجيب ولاد وتزيد مصاريفو!!؟؟,-1
1596372243756761_1596375040423148,سافر ورح تندم انك ما سافرت من زمان 😂😂احسن من غيرها ال,-1
1596144183779567_1596153280445324,سبحان الله بطل حدا يحط مكياج ههههههههههه كلهم جمال طبيعي صارو,-1
1596144183779567_1596157690444883,سبهان الله كلهم عادي  وبطلو يحطو 🙈🙈🙈 يرضى عنكم🌚🙂🙂🙂🙂🙂,-1
1596328670427785_1596341257093193,سرطان 😂😂,-1
1596164447110874_1596430343750951,سلاحف النينجا,-1
1596342497093069_1596344627092856,َّسهِرأّنِ لَحٌأّلَيِّ بِرأّقِبِ بِلَمَروِحٌهِ ګمَ لَفِّهِ بِتّلَفِّ 😅,-1
1596342497093069_1596364967090822,سهرانه مع حالي والله حالي بجنن وبعشؤو وكتير متسليه معو لحالي بس حالي جاع 😂😂😂,-1
1596164447110874_1596167093777276,سوبهان الله Sujood AL Kanaan😂😂,-1
1596144183779567_1596147973779188,سوبهان الله بطل حدا يحط مكياج,-1
1596871643706821_1596876730372979,شكله لمادة بالتربية هالاشي للدكتور علي زهدي نسيت اسم المساق هاد بدو ناس بتتدرس مونتاج وفنون تصميم جرافيك واعلانات,-1
1596308140429838_1596340547093264,شو العبرة بالله؟!😏😏😏😏😏😏😒😒😒😒😒😒😒😒😒😒😒,-1
1596372243756761_1596390050421647,شو الي عاجبك فيها,-1
1596877730372879_1596878200372832,شو بالنسبه للعربيه الفصحى ؟,-1
1596778420382810_1596802093713776,شو بدك بالجيزه يازلمه انسا خليك طاشش احسن والله لتعظ صباع اجرك لكبير وتحكي ليش اجوزت,-1
1596442873749698_1596446673749318,شو دخلك,-1
1596778420382810_1596830147044304,شو رايكم توقفوا شكونة عاد في بنات هيك وهيك دور ع وحدة منيحة تسترك وتقبل بوضعك وكان بها بلا م كل شوي تثيروا هيك جدال لانو انا مش شايفة في منو اغلب الي بتحكو كلو مبالغة بمبالغة  و كمان انت مش رح تيجي تتزوج وتفتح بيت وانت لا قدامك ولا وراك يعني اشي ومنو الواحد  واغلب الصبايا هلا متعلمات واظن صار ضروري التنتين يشتغلو لياسسو حياة  فبلا كل هاللت والعجن دور ع وحدة من توبك وكان بها,-1
1596308140429838_1596400677087251,شو كان يشرب زوجك  سميرنوف 😂😂,-1
1596308140429838_1596407613753224,شو هالتفكير اللي وصلناله مافي اشي اسمو تقليدي ومش تقليدي في اشي اسمو نصيب والحب رزق من ربنا،،،،,-1
1596408487086470_1596463090414343,شو هالمنشور المشؤوم مثل وعد بلفور 😂😂😂,-1
1596126553781330_1596155133778472,شو هالهبل هاد والله بالكم فاضي بتفكره باشياء تافه,-1
1596126553781330_1596178770442775,شو يعني تضحية؟,-1
1596126553781330_1596176190443033,صعبة  شووي,-1
1596308140429838_1596312783762707,صلاه النبي عن نغاااشتككك,-1
1596308140429838_1596421783751807,طب  شو  أفهم  انا  😑,-1
1596144183779567_1596159867111332,طب انت شو واجعك يعني بالاخر كل واحد حر بحياتو,-1
1596144183779567_1596203783773607,طب سؤال ضحايا المگياج وين.😭...  الدهان يلي بنشوفو بشارع وين 😂💔 الگل بطل يحط سبحان الله  Nesma E Mahmoud,-1
1596126553781330_1596127173781268,طبعا السؤال غير موجه لاي فتاه قراءت لاحلام مستغانمي لانو الجواب معروف من هسا 😂✌️,-1
1596408487086470_1596417430418909,طبعا لا الرجال ما عليهم أمان بتكون الوحدة صحيحة وما معها مرض ولا اشي عينه بتزوغ ع غيرها فما بالك تكون مريضة كلى وكمان ما بيحفظوا وما بقدروا,-1
1596126553781330_1596131853780800,طبعا لا ما بوافق بستنا كمان فترة ليجهز حالو,-1
1596408487086470_1596760103717975,طبعا لا محد بستاهل لا خطيب ولا جوز 😆😆,-1
